log_id,timestamp,username,source_ip,destination_host,status,auth_method
1753,2025-09-04 13:54:00,osims,172.27.81.61,corp-server-01,SUCCESS,MFA
1754,2025-09-07 10:02:00,richardsonmichael,172.16.159.19,vpn-gateway,SUCCESS,SSH
1755,2025-09-04 18:18:00,zharris,172.23.157.184,db-server-01,SUCCESS,MFA
1756,2025-09-06 15:53:00,christiannewton,10.140.96.173,db-server-01,FAILURE,SSH
1757,2025-09-01 04:47:00,bmarshall,192.168.203.161,db-server-01,FAILURE,PASSWORD
1758,2025-09-04 17:08:00,briannapatton,172.30.45.99,corp-server-01,FAILURE,SSH
1759,2025-09-01 21:55:00,waltersjustin,10.158.72.44,vpn-gateway,SUCCESS,MFA
1760,2025-09-02 04:24:00,caseraymond,10.206.240.46,db-server-01,FAILURE,PASSWORD
1761,2025-09-07 21:18:00,catherine20,10.156.212.49,vpn-gateway,FAILURE,MFA
1762,2025-09-05 05:41:00,ylong,172.30.252.27,vpn-gateway,FAILURE,MFA
1763,2025-09-03 07:18:00,lance38,10.212.56.121,corp-server-01,SUCCESS,MFA
1764,2025-09-02 16:52:00,carlsonkrystal,172.25.59.0,db-server-01,SUCCESS,PASSWORD
1765,2025-09-01 06:55:00,nataliechaney,192.168.69.63,corp-server-02,FAILURE,MFA
1766,2025-09-06 10:26:00,walshrebecca,10.213.77.104,db-server-01,FAILURE,PASSWORD
1767,2025-09-04 21:40:00,katherinehunt,10.195.220.165,vpn-gateway,SUCCESS,SSH
1768,2025-09-02 04:40:00,derek57,10.124.239.46,corp-server-02,FAILURE,MFA
1769,2025-09-04 20:28:00,santanabrian,172.25.61.80,db-server-01,SUCCESS,SSH
1770,2025-09-02 18:15:00,rojasmatthew,10.13.21.125,db-server-01,FAILURE,PASSWORD
1771,2025-09-06 20:23:00,kimberlywalsh,192.168.167.161,corp-server-01,FAILURE,MFA
1772,2025-09-02 16:42:00,russellsmith,192.168.60.238,corp-server-02,SUCCESS,SSH
1773,2025-09-05 13:15:00,rodriguezanthony,10.49.156.235,vpn-gateway,SUCCESS,MFA
1774,2025-09-07 12:16:00,rodriguezlindsey,10.6.225.164,vpn-gateway,FAILURE,SSH
1775,2025-09-03 13:30:00,adriandelgado,192.168.191.105,db-server-01,FAILURE,PASSWORD
1776,2025-09-06 15:14:00,tsalazar,172.23.222.218,vpn-gateway,FAILURE,SSH
1777,2025-09-07 03:39:00,diazlauren,172.20.98.99,corp-server-02,FAILURE,MFA
1778,2025-09-01 09:15:00,andersonmatthew,172.29.222.99,db-server-01,SUCCESS,SSH
1779,2025-09-01 22:33:00,johnsonmaureen,172.19.91.7,corp-server-02,FAILURE,PASSWORD
1780,2025-09-02 11:15:00,cynthia23,10.13.167.43,db-server-01,SUCCESS,SSH
1781,2025-09-06 22:42:00,kevinlee,192.168.246.59,corp-server-02,FAILURE,MFA
1782,2025-09-07 10:26:00,heather51,172.18.77.168,corp-server-02,SUCCESS,MFA
1783,2025-09-04 17:19:00,wsandoval,10.149.247.154,corp-server-01,SUCCESS,PASSWORD
1784,2025-09-05 17:58:00,rhodesbryan,10.188.211.109,db-server-01,SUCCESS,MFA
1785,2025-09-05 13:43:00,heathermaldonado,172.23.157.187,corp-server-01,SUCCESS,SSH
1786,2025-09-02 15:42:00,lgonzalez,172.23.190.222,vpn-gateway,SUCCESS,PASSWORD
1787,2025-09-03 07:09:00,jamiecox,172.30.237.16,db-server-01,FAILURE,SSH
1788,2025-09-05 15:30:00,mdorsey,192.168.197.197,db-server-01,FAILURE,SSH
1789,2025-09-01 04:29:00,tallen,192.168.142.47,corp-server-01,FAILURE,SSH
1790,2025-09-05 02:53:00,joelfox,10.208.122.192,vpn-gateway,FAILURE,SSH
1791,2025-09-05 21:28:00,hardydustin,172.22.9.129,corp-server-01,FAILURE,PASSWORD
1792,2025-09-03 03:56:00,gjohnson,192.168.17.30,corp-server-01,SUCCESS,SSH
1793,2025-09-07 21:56:00,sarah05,10.243.105.72,corp-server-02,FAILURE,SSH
1794,2025-09-04 05:43:00,larryhammond,10.255.218.13,corp-server-01,FAILURE,MFA
1795,2025-09-02 02:35:00,fgarcia,172.17.171.206,corp-server-02,FAILURE,PASSWORD
1796,2025-09-04 17:46:00,amy61,192.168.41.232,vpn-gateway,SUCCESS,SSH
1797,2025-09-07 02:59:00,kristina53,10.115.193.19,vpn-gateway,FAILURE,MFA
1798,2025-09-05 17:43:00,oross,10.138.46.133,db-server-01,FAILURE,PASSWORD
1799,2025-09-05 04:35:00,lauriesmith,192.168.76.13,vpn-gateway,FAILURE,PASSWORD
1800,2025-09-02 10:38:00,kelseymiller,10.156.184.77,corp-server-01,SUCCESS,PASSWORD
1801,2025-09-03 07:28:00,wanda64,192.168.208.23,vpn-gateway,FAILURE,MFA
1802,2025-09-06 17:02:00,brandonbutler,172.25.240.193,db-server-01,SUCCESS,PASSWORD
1803,2025-09-05 04:34:00,sgraves,192.168.53.155,corp-server-02,SUCCESS,SSH
1804,2025-09-01 14:33:00,taylorangela,172.29.83.107,db-server-01,SUCCESS,SSH
1805,2025-09-07 15:15:00,wwilliamson,192.168.66.241,corp-server-02,SUCCESS,PASSWORD
1806,2025-09-04 21:40:00,martindustin,172.28.249.44,db-server-01,FAILURE,MFA
1807,2025-09-01 09:04:00,dmiller,192.168.122.106,vpn-gateway,SUCCESS,MFA
1808,2025-09-03 04:24:00,mitchellaustin,10.175.116.168,corp-server-02,SUCCESS,PASSWORD
1809,2025-09-02 16:00:00,igray,192.168.92.52,vpn-gateway,SUCCESS,SSH
1810,2025-09-01 06:11:00,khanjonathan,172.29.23.41,db-server-01,SUCCESS,PASSWORD
1811,2025-09-05 07:46:00,nicolecampbell,10.98.245.230,corp-server-02,FAILURE,MFA
1812,2025-09-05 19:35:00,shelbymckee,192.168.128.4,corp-server-01,SUCCESS,PASSWORD
1813,2025-09-04 12:08:00,matthewharris,172.23.193.255,corp-server-02,FAILURE,SSH
1814,2025-09-04 16:37:00,beasleyrachel,192.168.67.11,corp-server-01,SUCCESS,MFA
1815,2025-09-03 23:22:00,douglas06,172.30.171.205,corp-server-01,SUCCESS,MFA
1816,2025-09-07 11:02:00,orozcoashley,192.168.115.3,corp-server-02,SUCCESS,MFA
1817,2025-09-06 08:40:00,justin95,192.168.237.227,corp-server-02,SUCCESS,SSH
1818,2025-09-06 10:43:00,smithhaley,192.168.181.227,db-server-01,FAILURE,MFA
1819,2025-09-07 01:27:00,jesse89,192.168.108.86,corp-server-02,SUCCESS,SSH
1820,2025-09-07 03:06:00,jonathan00,172.17.8.20,db-server-01,FAILURE,PASSWORD
1821,2025-09-07 09:37:00,christianmartinez,172.20.81.27,vpn-gateway,FAILURE,PASSWORD
1822,2025-09-01 18:30:00,ryan72,10.101.30.86,db-server-01,FAILURE,PASSWORD
1823,2025-09-06 18:50:00,sierra94,10.153.140.82,corp-server-02,FAILURE,PASSWORD
1824,2025-09-03 12:57:00,lbright,10.216.77.55,corp-server-02,SUCCESS,SSH
1825,2025-09-04 16:54:00,kathleenjenkins,10.11.85.57,corp-server-02,SUCCESS,MFA
1826,2025-09-06 18:18:00,qpreston,172.20.67.8,db-server-01,SUCCESS,SSH
1827,2025-09-01 23:15:00,villegasrebecca,172.18.189.240,corp-server-01,FAILURE,MFA
1828,2025-09-05 20:37:00,zthomas,172.30.252.113,db-server-01,FAILURE,PASSWORD
1829,2025-09-05 01:16:00,sjohnson,172.31.58.149,db-server-01,FAILURE,PASSWORD
1830,2025-09-01 21:29:00,schwartzderek,10.96.230.229,vpn-gateway,SUCCESS,PASSWORD
1831,2025-09-04 23:07:00,williamlarsen,192.168.29.29,corp-server-02,FAILURE,PASSWORD
1832,2025-09-03 11:04:00,leemichael,10.254.28.161,corp-server-02,FAILURE,PASSWORD
1833,2025-09-05 20:26:00,smithryan,172.29.39.85,corp-server-01,FAILURE,PASSWORD
1834,2025-09-06 09:26:00,amy71,192.168.237.104,corp-server-02,SUCCESS,MFA
1835,2025-09-04 02:40:00,bradshawterrence,10.217.56.179,db-server-01,FAILURE,SSH
1836,2025-09-06 01:42:00,cummingsbrenda,192.168.212.44,vpn-gateway,SUCCESS,SSH
1837,2025-09-03 03:51:00,xhaynes,10.127.13.21,vpn-gateway,SUCCESS,MFA
1838,2025-09-02 21:15:00,johnanderson,172.18.23.156,db-server-01,SUCCESS,PASSWORD
1839,2025-09-01 09:01:00,gregorygarcia,10.1.100.61,db-server-01,SUCCESS,MFA
1840,2025-09-01 17:53:00,acostajames,10.156.135.163,vpn-gateway,SUCCESS,PASSWORD
1841,2025-09-06 18:17:00,kimberly78,172.16.165.93,corp-server-01,FAILURE,SSH
1842,2025-09-07 16:06:00,holmesnancy,10.29.117.131,corp-server-02,FAILURE,MFA
1843,2025-09-04 12:32:00,garciarandall,192.168.114.146,vpn-gateway,SUCCESS,PASSWORD
1844,2025-09-03 11:56:00,brian40,172.31.252.202,corp-server-01,FAILURE,PASSWORD
1845,2025-09-05 10:00:00,jasonwilliams,172.26.112.117,vpn-gateway,SUCCESS,SSH
1846,2025-09-07 11:38:00,michaelbaxter,10.212.238.196,corp-server-01,SUCCESS,PASSWORD
1847,2025-09-06 15:02:00,mackkimberly,192.168.182.164,vpn-gateway,SUCCESS,PASSWORD
1848,2025-09-04 00:32:00,coxalan,192.168.230.10,db-server-01,FAILURE,MFA
1849,2025-09-03 04:26:00,garnernicole,172.29.247.51,corp-server-02,SUCCESS,SSH
1850,2025-09-03 17:39:00,velasquezmartin,192.168.9.152,vpn-gateway,FAILURE,SSH
1851,2025-09-01 04:34:00,mauriceruiz,172.18.39.115,corp-server-01,FAILURE,MFA
1852,2025-09-01 19:28:00,jacobsryan,172.31.113.14,db-server-01,SUCCESS,SSH
1853,2025-09-03 09:39:00,monicaosborne,192.168.100.62,vpn-gateway,SUCCESS,PASSWORD
1854,2025-09-05 20:04:00,jamessweeney,10.86.58.218,db-server-01,SUCCESS,SSH
1855,2025-09-05 07:09:00,fosterhunter,192.168.238.138,corp-server-02,FAILURE,SSH
1856,2025-09-01 06:20:00,jenkinshoward,172.31.109.223,corp-server-01,FAILURE,MFA
1857,2025-09-02 09:17:00,melissasimmons,172.22.246.72,vpn-gateway,SUCCESS,MFA
1858,2025-09-06 00:51:00,sandrajones,192.168.162.110,corp-server-01,SUCCESS,MFA
1859,2025-09-04 03:18:00,jasmine59,10.122.134.194,vpn-gateway,FAILURE,SSH
1860,2025-09-01 19:13:00,amanda17,172.20.45.222,db-server-01,SUCCESS,MFA
1861,2025-09-05 19:50:00,mendozamegan,192.168.150.81,vpn-gateway,FAILURE,SSH
1862,2025-09-07 16:31:00,mgreene,192.168.157.83,vpn-gateway,FAILURE,MFA
1863,2025-09-05 03:57:00,williammolina,172.22.96.214,db-server-01,FAILURE,MFA
1864,2025-09-05 08:28:00,heatherjenkins,192.168.151.3,corp-server-02,SUCCESS,MFA
1865,2025-09-05 19:45:00,sarah47,10.253.56.18,corp-server-01,SUCCESS,PASSWORD
1866,2025-09-01 14:06:00,leeronald,10.143.5.38,vpn-gateway,SUCCESS,PASSWORD
1867,2025-09-07 13:51:00,natalie96,172.23.47.171,corp-server-02,SUCCESS,SSH
1868,2025-09-02 20:47:00,vasquezelizabeth,10.40.40.248,corp-server-02,FAILURE,SSH
1869,2025-09-01 19:23:00,kevin90,192.168.157.194,vpn-gateway,FAILURE,PASSWORD
1870,2025-09-02 11:02:00,xmoore,192.168.13.156,corp-server-01,SUCCESS,MFA
1871,2025-09-03 07:25:00,aguerrero,172.21.48.78,corp-server-02,SUCCESS,MFA
1872,2025-09-06 08:54:00,elliottbrandy,10.217.29.193,db-server-01,SUCCESS,MFA
1873,2025-09-03 18:31:00,jdavis,192.168.233.115,vpn-gateway,FAILURE,SSH
1874,2025-09-05 07:07:00,conradlori,10.208.16.195,corp-server-01,FAILURE,PASSWORD
1875,2025-09-02 11:20:00,josewade,172.29.208.238,db-server-01,FAILURE,MFA
1876,2025-09-04 02:58:00,ydavis,10.74.151.132,db-server-01,FAILURE,PASSWORD
1877,2025-09-02 15:27:00,nancy32,172.21.180.42,db-server-01,SUCCESS,MFA
1878,2025-09-03 04:47:00,kenneth99,172.30.208.143,corp-server-02,FAILURE,PASSWORD
1879,2025-09-04 19:36:00,juanwarner,10.48.72.125,db-server-01,SUCCESS,MFA
1880,2025-09-01 07:05:00,hardinjessica,172.25.148.175,corp-server-02,FAILURE,PASSWORD
1881,2025-09-01 18:22:00,steven51,192.168.238.139,db-server-01,SUCCESS,PASSWORD
1882,2025-09-02 02:27:00,kfigueroa,10.253.207.139,db-server-01,FAILURE,MFA
1883,2025-09-04 23:22:00,esmith,192.168.2.226,corp-server-02,FAILURE,PASSWORD
1884,2025-09-03 13:35:00,carrillomelinda,10.102.44.54,corp-server-02,SUCCESS,MFA
1885,2025-09-06 02:11:00,ljackson,172.20.126.159,corp-server-01,FAILURE,PASSWORD
1886,2025-09-06 04:58:00,churchashley,10.224.120.182,corp-server-01,SUCCESS,PASSWORD
1887,2025-09-04 15:05:00,camachokristin,172.26.181.204,db-server-01,FAILURE,SSH
1888,2025-09-05 05:33:00,thomasjames,192.168.110.214,vpn-gateway,FAILURE,PASSWORD
1889,2025-09-01 17:59:00,todd89,192.168.98.27,corp-server-02,SUCCESS,MFA
1890,2025-09-05 08:25:00,penalisa,192.168.220.39,vpn-gateway,FAILURE,PASSWORD
1891,2025-09-03 21:05:00,sarahcastillo,192.168.36.218,db-server-01,SUCCESS,MFA
1892,2025-09-04 00:26:00,kirbyjennifer,10.222.97.95,db-server-01,FAILURE,PASSWORD
1893,2025-09-04 12:56:00,mcgrathheather,10.53.165.105,corp-server-01,SUCCESS,PASSWORD
1894,2025-09-06 05:35:00,meganadkins,192.168.197.31,db-server-01,SUCCESS,PASSWORD
1895,2025-09-02 12:12:00,allendalton,172.23.6.226,db-server-01,FAILURE,SSH
1896,2025-09-02 13:39:00,christinepowers,192.168.15.220,corp-server-02,SUCCESS,MFA
1897,2025-09-06 19:50:00,richard02,172.23.41.164,corp-server-01,FAILURE,PASSWORD
1898,2025-09-01 00:21:00,sophiavargas,192.168.122.4,corp-server-02,SUCCESS,PASSWORD
1899,2025-09-06 17:57:00,debra41,192.168.124.217,corp-server-02,FAILURE,PASSWORD
1900,2025-09-07 14:49:00,woodmegan,172.29.122.222,db-server-01,SUCCESS,PASSWORD
1901,2025-09-06 22:34:00,brownmichael,172.19.140.198,db-server-01,FAILURE,PASSWORD
1902,2025-09-03 04:09:00,bjohnson,192.168.200.241,vpn-gateway,FAILURE,SSH
1903,2025-09-03 17:09:00,huntdevin,172.29.44.41,corp-server-02,SUCCESS,PASSWORD
1904,2025-09-06 10:41:00,nicholashahn,192.168.36.172,corp-server-02,SUCCESS,MFA
1905,2025-09-07 20:03:00,orobinson,10.166.171.212,vpn-gateway,SUCCESS,SSH
1906,2025-09-02 21:54:00,miguelmills,192.168.230.162,db-server-01,SUCCESS,PASSWORD
1907,2025-09-04 02:10:00,michelepatton,10.84.162.251,corp-server-01,SUCCESS,MFA
1908,2025-09-01 11:48:00,melissa07,10.214.97.158,db-server-01,SUCCESS,PASSWORD
1909,2025-09-06 00:39:00,olawrence,172.27.162.236,db-server-01,SUCCESS,PASSWORD
1910,2025-09-01 07:56:00,glen96,192.168.204.66,corp-server-02,SUCCESS,SSH
1911,2025-09-02 12:08:00,lindamiller,172.21.231.109,db-server-01,SUCCESS,PASSWORD
1912,2025-09-03 20:53:00,jbeasley,192.168.149.137,corp-server-02,SUCCESS,SSH
1913,2025-09-05 19:35:00,bhunter,192.168.86.42,vpn-gateway,SUCCESS,MFA
1914,2025-09-06 16:33:00,kathleen17,192.168.198.28,corp-server-02,SUCCESS,MFA
1915,2025-09-04 16:26:00,kylereilly,172.18.33.196,vpn-gateway,SUCCESS,SSH
1916,2025-09-01 22:11:00,esexton,10.212.50.31,db-server-01,SUCCESS,SSH
1917,2025-09-07 21:30:00,vjoseph,192.168.248.100,corp-server-01,SUCCESS,MFA
1918,2025-09-02 23:57:00,tracey73,10.154.239.148,corp-server-01,FAILURE,PASSWORD
1919,2025-09-07 15:25:00,tracey76,192.168.53.183,corp-server-02,SUCCESS,PASSWORD
1920,2025-09-07 20:11:00,whanson,192.168.187.244,corp-server-02,SUCCESS,PASSWORD
1921,2025-09-06 17:34:00,jblanchard,192.168.62.103,corp-server-02,SUCCESS,SSH
1922,2025-09-07 02:06:00,laurie78,172.21.245.8,corp-server-01,SUCCESS,SSH
1923,2025-09-01 15:45:00,walkertony,10.222.158.206,corp-server-01,SUCCESS,PASSWORD
1924,2025-09-03 10:30:00,nguyenmary,172.27.242.79,db-server-01,SUCCESS,SSH
1925,2025-09-07 15:45:00,angelamann,10.236.167.204,corp-server-01,SUCCESS,MFA
1926,2025-09-07 18:30:00,deanbryan,192.168.105.119,db-server-01,SUCCESS,PASSWORD
1927,2025-09-03 23:23:00,adam76,10.58.238.188,corp-server-02,SUCCESS,MFA
1928,2025-09-01 20:25:00,ofuller,10.50.197.222,vpn-gateway,SUCCESS,PASSWORD
1929,2025-09-01 08:58:00,johnmason,10.169.43.142,db-server-01,FAILURE,MFA
1930,2025-09-06 01:41:00,zacharyreed,172.25.7.217,corp-server-02,SUCCESS,SSH
1931,2025-09-05 06:29:00,joshuaobrien,172.22.250.219,corp-server-02,FAILURE,PASSWORD
1932,2025-09-06 08:23:00,lamconnie,192.168.153.67,corp-server-01,SUCCESS,PASSWORD
1933,2025-09-03 07:41:00,smaldonado,192.168.119.25,corp-server-02,FAILURE,MFA
1934,2025-09-04 06:09:00,cookjacob,192.168.150.71,db-server-01,FAILURE,SSH
1935,2025-09-01 00:54:00,christopher53,172.21.184.198,corp-server-01,SUCCESS,SSH
1936,2025-09-05 05:55:00,stacyboyer,192.168.142.206,corp-server-02,FAILURE,MFA
1937,2025-09-04 15:10:00,iturner,10.2.153.111,corp-server-02,FAILURE,PASSWORD
1938,2025-09-05 00:52:00,darrell91,172.29.217.57,vpn-gateway,SUCCESS,PASSWORD
1939,2025-09-03 01:19:00,davidvasquez,192.168.164.224,vpn-gateway,FAILURE,MFA
1940,2025-09-04 02:50:00,vincent78,192.168.14.204,corp-server-01,SUCCESS,SSH
1941,2025-09-04 16:03:00,garciachristine,172.24.9.155,corp-server-02,SUCCESS,PASSWORD
1942,2025-09-03 15:41:00,christensentammy,172.20.215.21,corp-server-02,SUCCESS,MFA
1943,2025-09-02 07:05:00,brandonoconnor,172.17.191.135,corp-server-02,SUCCESS,PASSWORD
1944,2025-09-07 03:41:00,michaelclay,10.177.128.133,corp-server-01,FAILURE,PASSWORD
1945,2025-09-04 11:40:00,qbridges,192.168.4.136,corp-server-02,FAILURE,MFA
1946,2025-09-06 22:37:00,briannagibson,172.24.255.184,db-server-01,SUCCESS,PASSWORD
1947,2025-09-07 15:14:00,whitneyjennifer,192.168.224.4,vpn-gateway,FAILURE,PASSWORD
1948,2025-09-04 05:36:00,morankenneth,172.25.87.39,corp-server-01,FAILURE,SSH
1949,2025-09-02 02:28:00,lorrainemurillo,10.115.29.182,vpn-gateway,SUCCESS,PASSWORD
1950,2025-09-06 11:08:00,gterrell,10.185.13.231,corp-server-01,FAILURE,MFA
1951,2025-09-07 03:33:00,matthew95,172.24.252.199,db-server-01,FAILURE,SSH
1952,2025-09-01 02:33:00,patrick50,10.254.37.6,corp-server-02,FAILURE,PASSWORD
1953,2025-09-07 17:13:00,williambates,10.118.111.227,corp-server-02,SUCCESS,MFA
1954,2025-09-04 09:59:00,margaret90,172.28.254.64,vpn-gateway,FAILURE,MFA
1955,2025-09-03 03:54:00,fmiller,172.27.203.241,corp-server-01,FAILURE,MFA
1956,2025-09-05 16:33:00,cameronschneider,192.168.31.58,vpn-gateway,SUCCESS,MFA
1957,2025-09-06 14:28:00,lallen,172.29.68.116,vpn-gateway,SUCCESS,PASSWORD
1958,2025-09-03 11:25:00,michael59,172.17.142.62,corp-server-02,SUCCESS,PASSWORD
1959,2025-09-02 01:39:00,gswanson,172.17.65.197,vpn-gateway,SUCCESS,SSH
1960,2025-09-01 20:01:00,scaldwell,10.62.223.225,corp-server-01,FAILURE,SSH
1961,2025-09-05 13:19:00,brianjones,192.168.190.138,corp-server-01,FAILURE,SSH
1962,2025-09-06 08:01:00,kenneth96,192.168.58.25,corp-server-01,SUCCESS,SSH
1963,2025-09-06 08:15:00,debbie28,172.29.218.154,corp-server-01,SUCCESS,PASSWORD
1964,2025-09-02 12:34:00,jjackson,172.30.121.249,db-server-01,FAILURE,MFA
1965,2025-09-05 20:01:00,qrowland,172.22.20.243,db-server-01,SUCCESS,SSH
1966,2025-09-04 04:58:00,gregory08,192.168.18.156,vpn-gateway,FAILURE,MFA
1967,2025-09-02 10:02:00,duffybarbara,192.168.110.18,corp-server-02,SUCCESS,SSH
1968,2025-09-02 09:43:00,mcculloughdesiree,10.37.48.117,corp-server-01,FAILURE,PASSWORD
1969,2025-09-07 19:41:00,murphyanthony,172.30.39.55,vpn-gateway,SUCCESS,PASSWORD
1970,2025-09-04 00:41:00,pattersonanna,10.53.22.103,vpn-gateway,SUCCESS,MFA
1971,2025-09-06 05:05:00,lauren57,10.215.144.150,corp-server-02,SUCCESS,PASSWORD
1972,2025-09-05 17:40:00,lisa49,192.168.243.175,corp-server-01,FAILURE,SSH
1973,2025-09-07 14:00:00,jmedina,172.31.136.145,corp-server-01,SUCCESS,PASSWORD
1974,2025-09-01 22:29:00,jgates,172.25.160.85,db-server-01,SUCCESS,MFA
1975,2025-09-04 20:29:00,michael62,10.167.188.124,corp-server-01,SUCCESS,MFA
1976,2025-09-03 04:39:00,evansjoseph,172.22.134.163,vpn-gateway,SUCCESS,PASSWORD
1977,2025-09-06 12:31:00,coxrebecca,172.18.74.13,corp-server-02,FAILURE,SSH
1978,2025-09-06 18:53:00,allen93,10.136.34.162,corp-server-01,SUCCESS,SSH
1979,2025-09-01 12:02:00,jessicahart,10.13.151.227,corp-server-01,FAILURE,MFA
1980,2025-09-04 11:21:00,hunter14,192.168.84.172,vpn-gateway,SUCCESS,PASSWORD
1981,2025-09-05 19:20:00,christine08,10.1.187.236,db-server-01,SUCCESS,PASSWORD
1982,2025-09-01 05:13:00,mariaflowers,10.224.125.151,corp-server-02,SUCCESS,PASSWORD
1983,2025-09-07 01:20:00,beasleymelissa,10.188.10.77,vpn-gateway,SUCCESS,SSH
1984,2025-09-02 16:59:00,john41,192.168.50.113,db-server-01,SUCCESS,PASSWORD
1985,2025-09-01 08:55:00,smithcody,172.31.133.4,corp-server-01,SUCCESS,PASSWORD
1986,2025-09-03 11:32:00,lauren60,172.29.91.213,corp-server-01,FAILURE,SSH
1987,2025-09-02 23:44:00,richardsondarren,192.168.108.187,corp-server-02,FAILURE,SSH
1988,2025-09-04 19:49:00,cooperkristie,10.187.206.163,vpn-gateway,FAILURE,MFA
1989,2025-09-05 15:24:00,charlottedavis,192.168.193.39,db-server-01,SUCCESS,PASSWORD
1990,2025-09-03 14:11:00,hunterrobert,10.183.250.154,corp-server-01,SUCCESS,PASSWORD
1991,2025-09-01 07:23:00,phanson,192.168.103.40,corp-server-02,FAILURE,MFA
1992,2025-09-02 08:14:00,rmoore,172.21.231.14,corp-server-02,FAILURE,MFA
1993,2025-09-05 01:54:00,swood,172.24.6.95,db-server-01,SUCCESS,MFA
1994,2025-09-02 05:55:00,matthew87,172.22.15.22,db-server-01,SUCCESS,MFA
1995,2025-09-01 00:33:00,nashbrenda,10.79.62.110,corp-server-02,SUCCESS,MFA
1996,2025-09-05 12:33:00,brittanybrady,172.24.99.231,corp-server-01,FAILURE,SSH
1997,2025-09-06 10:12:00,sharonolson,192.168.77.148,corp-server-02,FAILURE,MFA
1998,2025-09-01 12:44:00,herrerawhitney,10.106.46.4,db-server-01,SUCCESS,PASSWORD
1999,2025-09-04 04:42:00,brownshawn,172.27.70.183,db-server-01,SUCCESS,SSH
2000,2025-09-05 14:36:00,edean,192.168.196.233,corp-server-02,SUCCESS,MFA
