log_id,timestamp,source_ip,destination_ip,source_port,destination_port,protocol,action
1837,2025-09-01 02:39:00,10.186.155.251,10.177.79.192,63597,3389,TCP,ALLOW
1838,2025-09-03 18:43:00,172.25.100.104,172.30.91.133,64667,3389,UDP,DROP
1839,2025-09-02 18:45:00,192.168.118.219,192.168.133.11,6447,8080,UDP,DENY
1840,2025-09-06 09:16:00,10.42.1.4,172.25.151.203,42394,80,UDP,DROP
1841,2025-09-03 07:44:00,172.17.35.122,192.168.136.226,60140,80,UDP,DENY
1842,2025-09-05 04:09:00,172.30.112.140,172.22.7.115,8570,3389,TCP,DROP
1843,2025-09-01 04:59:00,172.20.142.193,10.26.145.226,20804,3389,TCP,DROP
1844,2025-09-01 12:01:00,10.185.139.69,10.94.231.224,38350,8080,TCP,ALLOW
1845,2025-09-06 23:08:00,192.168.142.118,192.168.134.228,27962,443,UDP,DROP
1846,2025-09-05 17:27:00,10.52.70.193,192.168.51.59,38276,8080,UDP,ALLOW
1847,2025-09-03 18:10:00,172.28.133.12,172.30.112.119,22254,443,UDP,ALLOW
1848,2025-09-05 05:11:00,192.168.242.73,172.18.223.187,4163,443,UDP,DENY
1849,2025-09-03 08:49:00,172.23.194.39,10.160.189.181,56081,8080,TCP,ALLOW
1850,2025-09-04 00:14:00,192.168.100.66,172.26.29.156,56298,443,UDP,ALLOW
1851,2025-09-04 11:33:00,172.31.120.226,172.19.226.129,10107,443,TCP,DROP
1852,2025-09-04 16:37:00,10.133.164.63,172.31.194.141,64025,443,UDP,DROP
1853,2025-09-05 04:33:00,172.20.208.17,192.168.77.69,6512,8080,UDP,DENY
1854,2025-09-05 19:32:00,172.28.31.131,192.168.186.177,58664,3389,UDP,DROP
1855,2025-09-02 22:56:00,172.22.46.157,172.17.103.73,3722,22,TCP,DENY
1856,2025-09-03 17:34:00,10.46.242.157,172.30.156.38,43533,80,UDP,DENY
1857,2025-09-03 02:28:00,192.168.129.202,172.21.211.98,26483,443,UDP,DENY
1858,2025-09-02 07:46:00,172.28.66.17,10.6.99.235,53459,80,UDP,ALLOW
1859,2025-09-07 16:52:00,172.23.62.112,10.157.248.194,50737,8080,TCP,DENY
1860,2025-09-03 21:19:00,192.168.40.210,10.157.253.83,33461,22,UDP,DENY
1861,2025-09-03 06:45:00,172.18.248.213,172.16.148.37,32276,8080,UDP,DENY
1862,2025-09-02 22:47:00,192.168.125.44,10.150.175.228,21699,3389,TCP,DENY
1863,2025-09-01 10:51:00,172.23.90.22,172.27.184.71,57201,443,TCP,ALLOW
1864,2025-09-02 05:15:00,172.23.189.100,10.226.183.56,33318,443,TCP,DENY
1865,2025-09-02 10:32:00,172.24.199.227,192.168.27.116,62968,8080,UDP,DROP
1866,2025-09-03 15:47:00,172.17.41.26,172.24.80.60,20498,80,TCP,DENY
1867,2025-09-04 03:34:00,10.62.85.89,172.22.35.166,8596,3389,UDP,DENY
1868,2025-09-05 17:15:00,10.94.182.129,192.168.93.210,57874,80,UDP,ALLOW
1869,2025-09-04 19:20:00,192.168.162.66,10.161.95.30,5932,8080,UDP,DROP
1870,2025-09-02 11:35:00,192.168.169.51,172.25.10.48,51297,8080,TCP,DENY
1871,2025-09-04 08:34:00,10.14.154.185,192.168.176.255,37224,8080,UDP,DENY
1872,2025-09-02 14:06:00,10.241.122.92,172.16.233.116,11676,3389,TCP,ALLOW
1873,2025-09-01 06:46:00,172.27.154.191,172.31.49.96,27955,443,TCP,DROP
1874,2025-09-02 05:09:00,172.20.212.197,10.240.23.116,65068,3389,TCP,DENY
1875,2025-09-07 08:41:00,10.5.79.152,192.168.30.46,49862,80,UDP,ALLOW
1876,2025-09-06 18:03:00,10.53.129.70,10.79.218.117,17057,80,UDP,DENY
1877,2025-09-01 23:33:00,10.10.171.145,172.29.97.55,24413,3389,UDP,DROP
1878,2025-09-02 11:58:00,172.16.164.157,10.28.58.164,5496,80,UDP,ALLOW
1879,2025-09-06 03:51:00,172.22.19.82,172.27.143.151,34495,22,TCP,DROP
1880,2025-09-03 05:22:00,172.19.40.80,192.168.31.147,7996,443,UDP,DROP
1881,2025-09-06 02:56:00,192.168.79.226,172.24.167.99,30738,8080,TCP,DROP
1882,2025-09-03 06:36:00,172.18.207.200,192.168.164.230,47522,80,UDP,DROP
1883,2025-09-02 06:49:00,172.22.43.237,192.168.249.122,35268,22,UDP,ALLOW
1884,2025-09-03 17:56:00,172.18.108.161,172.18.101.10,44901,8080,TCP,DROP
1885,2025-09-03 16:39:00,192.168.59.39,172.16.130.54,5901,8080,TCP,DROP
1886,2025-09-05 08:15:00,10.164.240.60,192.168.210.235,45221,8080,TCP,ALLOW
1887,2025-09-01 16:03:00,10.27.248.70,192.168.178.175,57676,8080,TCP,DROP
1888,2025-09-03 04:12:00,192.168.20.108,10.221.107.20,47155,22,UDP,DROP
1889,2025-09-07 09:24:00,10.16.168.117,10.78.50.120,58471,22,UDP,ALLOW
1890,2025-09-05 13:28:00,10.2.42.191,172.20.138.58,21307,80,UDP,ALLOW
1891,2025-09-03 20:13:00,172.18.250.100,172.21.253.92,59643,443,TCP,DROP
1892,2025-09-02 09:54:00,10.162.27.142,10.83.157.45,64046,8080,TCP,DENY
1893,2025-09-05 21:55:00,172.24.190.10,172.19.75.103,13742,80,UDP,DROP
1894,2025-09-04 16:41:00,192.168.223.42,10.255.233.214,53397,443,UDP,DROP
1895,2025-09-02 15:59:00,10.27.13.249,10.89.243.250,16443,443,UDP,ALLOW
1896,2025-09-01 18:20:00,192.168.164.99,10.37.37.148,36257,443,TCP,DROP
1897,2025-09-06 10:57:00,10.189.238.208,172.22.226.100,37553,8080,UDP,ALLOW
1898,2025-09-01 06:46:00,172.22.153.64,172.17.166.57,25360,22,TCP,DROP
1899,2025-09-07 05:08:00,192.168.223.209,10.53.130.91,61914,443,TCP,DENY
1900,2025-09-06 15:30:00,192.168.200.18,192.168.30.156,16291,80,TCP,DROP
1901,2025-09-02 11:04:00,192.168.45.239,192.168.36.45,14353,443,UDP,DENY
1902,2025-09-07 07:08:00,172.22.188.236,172.23.17.217,10218,80,TCP,DROP
1903,2025-09-03 19:16:00,192.168.85.97,10.89.209.131,36463,8080,TCP,DENY
1904,2025-09-06 03:36:00,10.12.155.63,172.18.209.241,47130,22,UDP,ALLOW
1905,2025-09-04 18:30:00,172.25.210.35,172.25.167.43,19548,22,TCP,DENY
1906,2025-09-03 04:09:00,172.31.182.73,172.17.59.210,26087,3389,UDP,DROP
1907,2025-09-01 19:32:00,172.23.153.240,10.121.216.197,50365,22,UDP,DENY
1908,2025-09-05 17:53:00,10.213.56.56,192.168.100.36,2454,22,UDP,DROP
1909,2025-09-05 13:20:00,10.171.125.90,172.31.210.188,12806,8080,TCP,ALLOW
1910,2025-09-06 19:02:00,172.28.158.247,192.168.151.122,16541,22,UDP,DROP
1911,2025-09-02 03:50:00,10.228.164.131,10.120.172.124,54768,443,TCP,ALLOW
1912,2025-09-03 18:48:00,172.23.36.22,192.168.218.51,51612,3389,TCP,DENY
1913,2025-09-04 20:25:00,192.168.21.212,10.248.220.0,14763,22,UDP,DROP
1914,2025-09-02 11:27:00,10.89.148.247,192.168.114.160,4297,3389,UDP,ALLOW
1915,2025-09-04 21:35:00,192.168.70.189,172.25.128.41,26370,3389,UDP,DROP
1916,2025-09-02 01:12:00,192.168.105.3,192.168.65.249,39942,22,UDP,DENY
1917,2025-09-05 08:45:00,172.22.248.215,10.131.140.174,48552,443,TCP,DENY
1918,2025-09-05 20:38:00,172.19.222.182,192.168.196.138,34905,80,UDP,DENY
1919,2025-09-07 22:13:00,192.168.166.157,172.25.10.63,37245,22,TCP,DENY
1920,2025-09-05 12:29:00,192.168.27.119,172.30.240.243,39240,8080,UDP,DROP
1921,2025-09-07 05:18:00,192.168.232.83,172.29.153.4,13046,22,UDP,DROP
1922,2025-09-02 20:25:00,192.168.141.247,172.25.19.163,45215,22,TCP,DROP
1923,2025-09-06 18:49:00,172.27.79.151,10.218.151.99,19165,8080,UDP,ALLOW
1924,2025-09-07 12:41:00,172.28.94.223,172.29.0.110,35809,80,TCP,ALLOW
1925,2025-09-07 01:43:00,192.168.3.56,172.30.196.137,1338,80,UDP,DROP
1926,2025-09-01 13:07:00,172.17.109.20,172.17.217.253,55608,3389,TCP,DROP
1927,2025-09-03 04:20:00,192.168.208.180,10.81.39.223,11147,443,TCP,ALLOW
1928,2025-09-02 08:05:00,172.18.141.203,10.99.174.4,33447,443,TCP,DROP
1929,2025-09-07 22:29:00,172.28.42.162,10.1.165.1,23066,3389,TCP,DENY
1930,2025-09-06 15:47:00,172.25.238.1,172.25.164.228,4319,22,UDP,ALLOW
1931,2025-09-05 11:53:00,172.29.129.140,172.30.226.226,1794,8080,UDP,ALLOW
1932,2025-09-02 11:20:00,172.25.232.93,172.23.95.123,51922,8080,UDP,ALLOW
1933,2025-09-04 06:57:00,192.168.24.236,10.253.19.184,23726,80,TCP,DROP
1934,2025-09-07 22:13:00,172.22.144.230,192.168.247.254,14725,443,TCP,DROP
1935,2025-09-01 23:09:00,10.80.66.64,172.23.170.0,59847,80,UDP,ALLOW
1936,2025-09-01 06:39:00,192.168.223.162,10.220.54.210,34022,443,UDP,ALLOW
1937,2025-09-01 13:24:00,10.153.212.15,10.68.42.161,40274,443,UDP,DENY
1938,2025-09-05 20:23:00,172.30.170.247,192.168.21.38,45666,80,TCP,ALLOW
1939,2025-09-03 15:30:00,192.168.86.73,172.29.172.100,34834,80,TCP,ALLOW
1940,2025-09-01 12:49:00,172.21.221.161,10.168.175.227,38877,443,UDP,ALLOW
1941,2025-09-05 01:45:00,192.168.105.152,10.233.14.169,56974,443,UDP,DENY
1942,2025-09-04 02:49:00,192.168.78.98,192.168.151.87,63502,443,UDP,DROP
1943,2025-09-04 00:49:00,172.26.165.91,192.168.0.27,48218,443,TCP,DENY
1944,2025-09-04 16:19:00,10.213.64.53,172.16.135.169,58902,80,UDP,DROP
1945,2025-09-02 19:30:00,10.241.188.199,10.183.204.182,63051,80,UDP,DENY
1946,2025-09-04 05:05:00,192.168.206.214,192.168.100.151,11838,3389,TCP,DROP
1947,2025-09-01 20:23:00,192.168.223.207,172.18.251.60,11986,8080,UDP,DROP
1948,2025-09-01 00:43:00,10.133.209.187,192.168.152.113,10649,443,UDP,DROP
1949,2025-09-01 20:19:00,192.168.181.118,192.168.182.220,30145,3389,UDP,DROP
1950,2025-09-07 12:29:00,10.172.207.130,172.27.172.202,29394,8080,UDP,DROP
1951,2025-09-02 13:12:00,10.91.90.48,10.26.198.173,11830,8080,TCP,DENY
1952,2025-09-05 22:04:00,10.102.244.41,10.195.224.243,10108,80,TCP,ALLOW
1953,2025-09-07 08:55:00,192.168.244.242,172.30.160.242,58516,22,TCP,ALLOW
1954,2025-09-04 12:54:00,192.168.211.115,172.24.105.161,61992,80,TCP,ALLOW
1955,2025-09-02 18:57:00,10.152.218.206,192.168.206.216,38747,80,TCP,ALLOW
1956,2025-09-03 10:50:00,172.28.190.247,172.26.117.146,13927,3389,UDP,ALLOW
1957,2025-09-06 00:44:00,172.29.106.104,172.16.99.7,64044,8080,TCP,ALLOW
1958,2025-09-02 06:05:00,10.70.40.80,10.143.212.159,56694,80,TCP,DROP
1959,2025-09-02 16:45:00,10.60.66.12,172.16.177.91,25937,80,UDP,DROP
1960,2025-09-05 12:23:00,192.168.200.143,192.168.90.3,55147,80,TCP,ALLOW
1961,2025-09-04 03:08:00,172.23.174.7,10.249.95.189,9791,3389,UDP,DENY
1962,2025-09-05 21:14:00,172.22.126.118,172.26.144.6,28890,80,TCP,DROP
1963,2025-09-07 19:07:00,172.17.209.251,192.168.98.199,5797,22,UDP,ALLOW
1964,2025-09-02 06:19:00,172.30.147.137,192.168.231.84,22380,22,TCP,DENY
1965,2025-09-05 19:24:00,10.2.246.13,172.29.94.116,43699,443,TCP,DROP
1966,2025-09-06 13:37:00,172.20.79.10,192.168.110.199,21593,80,UDP,DROP
1967,2025-09-03 05:54:00,172.30.162.91,172.29.173.155,49040,80,TCP,DENY
1968,2025-09-07 14:36:00,10.221.71.100,192.168.21.177,27232,443,UDP,ALLOW
1969,2025-09-01 18:38:00,172.18.23.150,10.98.210.155,58057,8080,UDP,DENY
1970,2025-09-04 00:46:00,172.31.109.185,192.168.26.45,17529,22,TCP,DROP
1971,2025-09-05 20:46:00,172.19.74.45,10.162.74.129,32540,22,UDP,ALLOW
1972,2025-09-06 19:37:00,192.168.248.18,192.168.202.204,60199,22,UDP,DROP
1973,2025-09-07 21:23:00,172.17.213.182,192.168.23.17,22793,3389,UDP,DENY
1974,2025-09-03 12:36:00,192.168.119.194,192.168.145.181,37014,443,UDP,ALLOW
1975,2025-09-02 02:38:00,192.168.35.172,192.168.113.192,17828,443,TCP,DENY
1976,2025-09-01 09:04:00,10.130.131.39,192.168.179.204,62325,3389,UDP,DENY
1977,2025-09-05 05:27:00,10.26.254.240,172.27.40.222,27677,3389,TCP,DENY
1978,2025-09-05 01:08:00,172.28.81.209,10.97.10.228,50008,8080,UDP,ALLOW
1979,2025-09-06 07:53:00,10.33.222.53,192.168.189.30,51894,22,TCP,DROP
1980,2025-09-07 01:19:00,172.27.69.215,10.153.209.105,62515,8080,TCP,DROP
1981,2025-09-01 15:18:00,172.19.250.135,172.26.23.202,6450,22,TCP,DROP
1982,2025-09-06 06:33:00,172.27.170.202,192.168.197.228,63867,80,UDP,DENY
1983,2025-09-01 04:05:00,172.30.42.156,192.168.65.50,35520,80,TCP,ALLOW
1984,2025-09-01 14:55:00,10.24.124.46,10.155.44.6,65119,80,UDP,ALLOW
1985,2025-09-07 16:00:00,172.25.241.94,192.168.240.176,1630,3389,UDP,DROP
1986,2025-09-01 13:45:00,172.17.35.251,10.91.81.151,20056,3389,TCP,ALLOW
1987,2025-09-04 01:37:00,192.168.110.177,192.168.190.236,62879,443,TCP,DENY
1988,2025-09-05 00:54:00,10.134.148.113,10.79.213.203,21517,443,TCP,DENY
1989,2025-09-01 06:02:00,192.168.166.217,10.82.85.90,55239,443,UDP,ALLOW
1990,2025-09-02 15:32:00,172.25.165.77,172.16.151.240,35577,80,UDP,ALLOW
1991,2025-09-02 15:33:00,192.168.56.45,172.20.208.95,7245,3389,UDP,DROP
1992,2025-09-03 14:32:00,192.168.21.219,10.164.50.51,47532,80,TCP,ALLOW
1993,2025-09-06 01:59:00,10.160.226.60,192.168.41.229,27866,22,TCP,DENY
1994,2025-09-05 16:54:00,10.31.230.203,172.16.49.165,41769,80,UDP,DROP
1995,2025-09-02 05:47:00,192.168.6.81,10.178.183.102,41843,8080,UDP,ALLOW
1996,2025-09-02 08:06:00,192.168.63.54,192.168.21.113,29450,80,TCP,DROP
1997,2025-09-07 19:39:00,172.29.18.64,172.17.187.29,27663,80,UDP,DENY
1998,2025-09-01 17:43:00,172.18.8.39,192.168.62.85,37462,3389,UDP,DENY
1999,2025-09-04 20:40:00,172.27.13.154,192.168.240.253,4042,3389,UDP,ALLOW
2000,2025-09-02 03:40:00,172.22.120.91,192.168.156.109,37783,443,UDP,DENY
